ID,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
17669,CASH_IN,3665.21,C1760219993,31716.49,35381.7,C1360767589,20728.34,17063.13,0,0
17670,CASH_IN,1585.77,C472991420,28624.52,30210.29,M1455855843,28586.87,27001.1,0,0
17671,CASH_IN,2310.92,C1583028845,3672.86,5978.46,C888834333,9646.83,7403.06,1,0
17672,CASH_IN,2917.9,C2065725436,9918.43,12836.33,C374740213,8428.13,5510.23,0,0
17673,CASH_IN,3775.55,C1895721013,28657.08,32366.44,C1669546416,7952.18,4144.58,1,0
17674,CASH_IN,3467.24,C634504737,27792.04,31259.36,M710918002,16439.6,12979.3,1,0
17675,CASH_IN,1122.43,C1034219836,26679.68,27802.11,C1195589213,21374.98,20252.55,0,0
17676,CASH_IN,2849.47,C1328060,16876.94,19726.41,C116499352,10280.8,7431.33,0,0
17677,CASH_IN,3960.48,C1230176237,49251.42,53285.08,C9108707,18993.76,15054.54,1,0
17678,CASH_IN,3051.17,C1406114969,12742.18,15728.54,M2066770847,26279.13,23321.78,1,0
17679,CASH_IN,3075.88,C354485380,49306.64,52368.63,C1389405694,29491.26,26480.36,1,0
17680,CASH_IN,2577.89,C795748540,36511.35,39018.21,M2081000371,9414.47,6899.25,1,0
17681,CASH_IN,1852.4,C465624835,18871.75,20724.15,C1206868531,22059.39,20206.99,0,0
17682,CASH_IN,882.08,C1465104904,22941.25,23743.71,C254784037,7526.02,6631.21,1,0
17683,CASH_IN,4754.28,C1742948638,42648.92,47346.9,C843031928,5048.79,320.98,1,0
17684,CASH_IN,2483.6,C178817956,30261.44,32677.42,M1668265994,6591.85,4086.19,1,0
17685,CASH_IN,4062.29,C1334152766,34724.16,38830.5,M350457219,14411.93,10416.82,1,0
17686,CASH_IN,476.4,C360821556,34130.3,34606.7,C103059188,11159.74,10683.34,0,0
17687,CASH_IN,415.04,C1275464847,43077.45,43412.92,C1364913072,7462.12,6962.76,1,0
17688,CASH_IN,4114.96,C1767230265,16958.51,20985.03,M593103894,8950.98,4915.79,1,0
17689,CASH_IN,1021.67,C244872973,4334.01,5355.68,M451312813,22678.65,21656.98,0,0
17690,CASH_IN,4186.78,C1544895390,27817.99,32069.47,M712410791,8739.39,4607.21,1,0
17691,CASH_IN,695.08,C1874807440,5315.16,6075.41,C710987073,28870.68,28149.1,1,0
17692,CASH_IN,4407.38,C1699873763,37617.93,42025.31,C560041895,9047.58,4640.2,0,0
17693,CASH_IN,4378.86,C1275864185,3916.75,8295.61,C1487669283,8006.24,3627.38,0,0
17694,CASH_IN,497.92,C247113419,23846.07,24343.99,M151442075,17563.5,17065.58,0,0
17695,CASH_IN,4209.04,C1053632127,8670.81,12879.85,M1493158871,4294.76,85.72,0,0
17696,CASH_IN,3845.45,C1926873764,25941.82,29787.27,M1536184151,15795.55,11950.1,0,0
17697,CASH_IN,637.56,C1269450191,42881.44,43588.58,M1324591555,2310.09,1610.64,1,0
17698,CASH_IN,3788.07,C590123772,22349.7,26137.77,M1303896101,17419.84,13631.77,0,0
17699,CASH_IN,1543.75,C625604559,15605.16,17148.91,M597972385,13395.5,11851.75,0,0
17700,CASH_IN,327.4,C1406848276,14949.68,15240.5,M349259569,13538.62,13243.4,1,0
17701,CASH_IN,2138.71,C1157272991,28033.6,30227.28,M373583099,9983.06,7882.14,1,0
17702,CASH_IN,545.42,C1394127481,5332.53,5835.77,C1344545573,13733.07,13196.33,1,0
17703,CASH_IN,2124.58,C1718589498,44069.24,46193.82,C1140478842,10881.75,8757.17,0,0
17704,CASH_IN,4246.09,C1172625809,32078.74,36324.83,M1798228411,27606.49,23360.4,0,0
17705,CASH_IN,2822.28,C1787987889,35393.32,38222.16,C306206744,2100.03,-768.88,1,0
17706,CASH_IN,4137.68,C1532139270,15850.45,19944.31,C920011586,25443.03,21267.73,1,0
17707,CASH_IN,3400.63,C420530626,15968.07,19309.21,C1803688302,18277.04,14937.48,1,0
17708,CASH_IN,2108.64,C1748519257,16624.94,18730.84,C2056524531,16323.22,14209.34,1,0
17709,CASH_IN,1045,C751384351,2935.01,3980.01,M1081621020,22440.52,21395.52,0,0
17710,CASH_IN,208.85,C1155769010,35203.12,35411.97,C557041912,26582.87,26374.02,0,0
17711,CASH_IN,1545.64,C849974773,10143.61,11606.34,C1651855867,23349.48,21751.69,1,0
17712,CASH_IN,2806.83,C556191663,41069.41,43876.24,C1036454560,27847.55,25040.72,0,0
17713,CASH_IN,1868.56,C330138561,13020.66,14889.22,M582768404,29407.84,27539.28,0,0
17714,CASH_IN,4302.07,C1802302401,38761.98,43020.18,M117629468,29924.68,25643.91,1,0
17715,CASH_IN,4267.37,C268822832,7916.55,12183.92,C283923651,7305.75,3038.38,0,0
17716,CASH_IN,2305.15,C2007031139,25436.63,27741.78,C1067155425,14836.36,12531.21,0,0
17717,CASH_IN,826.23,C188006780,13049.36,13875.59,M1814034089,3313.42,2487.19,0,0
17718,CASH_IN,2015.01,C2099902789,34474.38,36481.58,M70335601,18688.2,16656.61,1,0
17719,CASH_IN,4745.43,C1969535524,48913.02,53658.45,M1031062605,16122.21,11376.78,0,0
17720,CASH_IN,1401.03,C1586151649,34650.52,35976.82,M179294202,18968.13,17557.85,1,0
17721,CASH_IN,841.42,C1446009472,40816.32,41655.06,C2010733400,16964.66,16105.7,1,0
17722,CASH_IN,1885.53,C1971991758,37792.42,39668.12,M2126723403,27485.94,25621.98,1,0
17723,CASH_IN,261.41,C12139181,19496.74,19815.47,C1789550256,25357.12,25070.92,1,0
17724,CASH_IN,3470.1,C156037287,26762.03,30142.38,C221674877,23699.15,20201.83,1,0
17725,CASH_IN,2074.91,C1423016050,44865.2,46999.94,M352776719,19452.71,17304.28,1,0
17726,CASH_IN,2429.95,C1872047468,40627.49,43057.44,C116289363,20673.39,18243.44,0,0
17727,CASH_IN,744.69,C416201381,9214.63,9959.32,M1178290888,10725.18,9980.49,0,0
17728,CASH_IN,201.15,C1736309488,29053.27,29253.03,M1914705297,24248.47,24099.58,1,0
17729,CASH_IN,1518.31,C392670846,33716.9,35241.44,C715819458,26870.31,25416.55,1,0
17730,CASH_IN,2450.37,C140404585,17829.16,20279.53,C1688019098,24368.76,21918.39,0,0
17731,CASH_IN,3484.64,C247162961,4508.2,7939.15,C1297685781,1103.16,-2444.53,1,0
17732,CASH_IN,3427.98,C1761756714,34376.28,37804.26,C1908560335,6602.87,3174.89,0,0
17733,CASH_IN,1030.21,C925150995,10681.57,11711.78,C920011586,7618.71,6588.5,0,0
17734,CASH_IN,3438.33,C1476233862,27717.81,31156.14,C641083554,25399.24,21960.91,0,0
17735,CASH_IN,4930.58,C453833843,5019.94,9898.13,C911466129,16831.38,11838.34,1,0
17736,CASH_IN,1390.64,C277626012,4597.03,5947.61,C697852720,10213.2,8733.96,1,0
17737,CASH_IN,1662.73,C74534388,2050.37,3776,C1748042844,25038.3,23358.7,1,0
17738,CASH_IN,2628.09,C52476984,24115.71,26743.8,C1261031890,5601.52,2973.43,0,0
17739,CASH_IN,3976.24,C1775590523,39457.17,43409.72,C25823731,28746.1,24824.67,1,0
17740,CASH_IN,3592.97,C819027530,17937.23,21476.8,M1135026238,2836.99,-710.55,1,0
17741,CASH_IN,1613.45,C2137898515,24781.59,26395.04,M524251153,5458.99,3845.54,0,0
17742,CASH_IN,472.35,C2042334259,35106.34,35578.69,C485801049,10686.41,10214.06,0,0
17743,CASH_IN,4755.07,C512549200,22295.68,26981.11,C248609774,20175.22,15441.84,1,0
17744,CASH_IN,1584.77,C1198040187,14129.31,15714.08,C1828047633,8377.01,6792.24,0,0
17745,CASH_IN,108.27,C695601068,34730.33,34838.6,M490805574,13293.19,13184.92,0,0
17746,CASH_IN,1363.2,C1767230265,41889.97,43352.92,M593103894,14171.17,12765.63,1,0
17747,CASH_IN,3643.53,C1991019581,27492.38,31135.91,C1584119395,6876.81,3233.28,0,0
17748,CASH_IN,843.85,C1942734640,39835.99,40679.84,C1178950434,20752.68,19908.83,0,0
17749,CASH_IN,2706.71,C648278187,44232.45,46895.05,C789014007,20040.63,17320.22,1,0
17750,CASH_IN,3265.13,C835409345,33708.13,36971.62,M940967955,3537.78,314.1,1,0
17751,CASH_IN,3153.22,C1711455859,37235.13,40388.35,C1377194794,696.33,-2456.89,0,0
17752,CASH_IN,3713.48,C1280961742,38216.53,41842.93,C1584679094,18638.14,14916.78,1,0
17753,CASH_IN,1887.97,C1528769018,13798.12,15644.91,M183155105,11975.83,10111.71,1,0
17754,CASH_IN,1275.88,C33177458,48477.08,49752.96,M1804026149,18633.66,17357.78,0,0
17755,CASH_IN,1909.52,C1857539837,10118.91,12028.43,C23211803,2567.16,657.64,0,0
17756,CASH_IN,1606.76,C515190887,6870.34,8529.93,M340941885,29671.04,27996.81,1,0
17757,CASH_IN,3318.42,C117834042,38367.94,41686.36,M1978685416,19335.69,16017.27,0,0
17758,CASH_IN,1301.15,C485781281,23665.9,24884.49,C1642948718,6194.19,4940.33,1,0
17759,CASH_IN,3069.68,C666486325,10467.35,13537.03,C279565067,11848.36,8778.68,0,0
17760,CASH_IN,3696.36,C1520099501,17077.89,20774.25,C1007717381,5038.79,1342.43,0,0
17761,CASH_IN,2812.76,C2123222442,12412.83,15264.58,C451111351,26531.88,23683.88,1,0
17762,CASH_IN,3748.91,C1513206533,41067.37,44816.28,C1514787023,10830.29,7081.38,0,0
17763,CASH_IN,3384.16,C599782425,15826.55,19210.71,C1209271652,6568.88,3184.72,0,0
17764,CASH_IN,3186.01,C365589282,33666.31,36852.32,C908043384,597.36,-2588.65,0,0
17765,CASH_IN,1854.83,C3565780,13511.04,15406.96,M473666452,4223.75,2386.41,1,0
17766,CASH_IN,694.98,C1431793683,31560.44,32255.42,C474567538,2148.67,1453.69,0,0
17767,CASH_IN,4063.7,C700249373,30195.67,34259.37,M508864177,24077.79,20014.09,0,0
17768,CASH_IN,3840.41,C1127540746,22808.36,26648.77,M1625182602,25794.55,21954.14,0,0
17769,CASH_IN,2002.69,C1769581889,20808.44,22811.13,C217441120,16317.07,14314.38,0,0
17770,CASH_IN,2871.08,C1514214932,24931.07,27828.34,C1590550415,22161.92,19205.56,1,0
17771,CASH_IN,3175.49,C1688782916,20357.56,23533.05,M1064154107,16134.91,12959.42,0,0
17772,CASH_IN,2705.01,C903383636,14445.11,17222.63,C904300960,18469.2,15817.64,1,0
17773,CASH_IN,887.26,C974270849,2581,3492.83,M530505252,23310.84,22444.56,1,0
17774,CASH_IN,3439.44,C1772446816,4419.79,7859.23,C1918234480,29673.12,26233.68,0,0
17775,CASH_IN,4418.21,C2051378291,34720.96,39202.71,M1202138162,19032.75,14654.37,1,0
17776,CASH_IN,2394.77,C2101686389,7503.68,9828.34,C612008977,8332.73,6025.91,1,0
17777,CASH_IN,406.55,C1763278979,23417.1,23823.65,C1785304798,16346.44,15939.89,0,0
17778,CASH_IN,153.01,C141110631,17165.3,17318.31,C240650537,28790.96,28637.95,0,0
17779,CASH_IN,2590.29,C1598359903,10828.94,13419.23,C2052185144,21264.27,18673.98,0,0
17780,CASH_IN,1346.01,C1429174975,43785.13,45163.15,C7313260,25876.58,24473.39,1,0
17781,CASH_IN,2196.32,C1614501853,28216.76,30321.1,M1147820213,6261.02,4014.02,1,0
17782,CASH_IN,4120.49,C1317375498,46451.5,50571.99,C665576141,21398.41,17277.92,0,0
17783,CASH_IN,4719.38,C826603088,38740.45,43534.04,M1736173239,3420.21,-1362.16,1,0
17784,CASH_IN,1666.09,C792378642,46919.94,48532.13,C1707082986,25002.12,23249.76,1,0
17785,CASH_IN,1707.24,C436661284,18545.74,20252.98,C522173599,29145.16,27437.92,0,0
17786,CASH_IN,1254.03,C91350174,44157.24,45411.27,C766671686,21937.37,20683.34,0,0
17787,CASH_IN,780.91,C436661284,49158.97,50027.11,C522173599,16932.68,16071.65,1,0
17788,CASH_IN,351.7,C558400671,11838.48,12190.18,C527482085,5147.62,4795.92,0,0
17789,CASH_IN,2984.79,C1364127192,37990.81,41005.91,C1136419747,11064.27,8092.04,1,0
17790,CASH_IN,1296.95,C1499966427,33829.45,35204.59,C68044237,16973.76,15704.03,1,0
17791,CASH_IN,1828.4,C1167088639,23984.44,25811.52,M707531688,9611.59,7711.77,1,0
17792,CASH_IN,304.48,C215078753,26168.95,26473.43,M1757317128,23159.33,22854.85,0,0
17793,CASH_IN,3993.13,C1583500508,31947.46,35940.59,C657411220,15240.27,11247.14,0,0
17794,CASH_IN,2693,C742060206,10278.9,12971.9,C1501701470,3082.04,389.04,0,0
17795,CASH_IN,541.17,C326602250,5923.52,6463.99,M667168146,2117.46,1615.69,1,0
17796,CASH_IN,4417.35,C207105738,36243.82,40566.81,M957018864,27314.42,22939.78,1,0
17797,CASH_IN,1930.64,C763344838,26503.28,28493.88,C1873099533,13426.95,11514.36,1,0
17798,CASH_IN,4932.47,C363754266,49471.58,54318.13,C2017088621,21874.38,16862.09,1,0
17799,CASH_IN,3812.44,C1277780208,42623.85,46395.07,C998875386,19086.44,15181.77,1,0
17800,CASH_IN,4482.28,C792855998,16861.44,21343.72,M1424108509,16480.56,11998.28,0,0
17801,CASH_IN,2100.98,C1238616099,6414.5,8578.26,M70695990,29401.46,27354.56,1,0
17802,CASH_IN,1998.48,C2018374447,45837.88,47836.36,C517204283,23660.08,21661.6,0,0
17803,CASH_IN,2160.21,C1845577183,37875.03,40035.24,C393469173,20274.5,18114.29,0,0
17804,CASH_IN,3059.74,C1793767399,39388.54,42354.97,C1916720513,8325.99,5184.86,1,0
17805,CASH_IN,2249.02,C558393565,33166.14,35415.16,M21934637,12978.39,10729.37,0,0
17806,CASH_IN,2333.95,C1573376720,17681.32,20015.27,C1799068185,1364.61,-969.34,0,0
17807,CASH_IN,2126.05,C1840934236,44114.25,46240.3,C1954751748,15584.97,13458.92,0,0
17808,CASH_IN,4283.19,C989433303,32412.18,36695.37,M1808281014,8669.03,4385.84,0,0
17809,CASH_IN,314.64,C1371469848,46485.05,46799.69,C1443283660,29389.14,29074.5,0,0
17810,CASH_IN,3798.75,C2082143253,21557.8,25407.18,M1523733875,20965.44,17266.18,1,0
17811,CASH_IN,2391.82,C1297738271,5965.82,8275.69,M1567624093,7040.34,4631.39,1,0
17812,CASH_IN,4783.24,C634211583,3988.23,8801.15,C801156385,8910.45,4158.41,1,0
17813,CASH_IN,1601.63,C428579363,45746.49,47385.42,C1856036778,13194.76,11517.74,1,0
17814,CASH_IN,2964.08,C247113419,47955.43,50883.95,M151442075,13124.48,10097.53,1,0
17815,CASH_IN,1188.34,C1446001495,28838.42,30026.76,C1023714065,29015.93,27827.59,0,0
17816,CASH_IN,1921.51,C1517401155,37747.91,39603.54,M400913820,4068.84,2099.17,1,0
17817,CASH_IN,2824.65,C549064287,19233.8,21971.99,M504900217,18085.01,15317.04,1,0
17818,CASH_IN,4872.73,C294658299,10687.72,15649.57,M1033856359,12212.44,7299.67,1,0
17819,CASH_IN,4544.35,C1233871134,21018.14,25610.51,M1843272693,10975.29,6417.71,1,0
17820,CASH_IN,1146.73,C2059592603,21656.46,22803.19,M2016828666,6395.3,5248.57,0,0
17821,CASH_IN,1100.2,C1523683407,33651.89,34752.09,M169110289,6455.76,5355.56,0,0
17822,CASH_IN,3439.27,C1917801596,3700.21,7139.48,C58091972,11909.49,8470.22,0,0
17823,CASH_IN,1270.33,C751608431,19974.11,21244.44,M1723290893,19453.5,18183.17,0,0
17824,CASH_IN,4035.89,C1429483328,34220.28,38327.87,M172794870,21524.95,17580.8,1,0
17825,CASH_IN,3977.22,C1053632127,20932.92,24895.92,M1493158871,4338.9,442.66,1,0
17826,CASH_IN,2197.74,C1930740649,23782.2,25929.32,C2040616075,19834.23,17663.52,1,0
17827,CASH_IN,3772.43,C552674617,7157.65,10952.43,C909295153,25155.5,21325.85,1,0
17828,CASH_IN,4697.8,C306111977,6926.68,11624.48,M1430129654,8332.57,3634.77,0,0
17829,CASH_IN,2173.76,C1144925278,49793.02,51966.78,C1852790850,29344.46,27170.7,0,0
17830,CASH_IN,3927.03,C1961506277,11029.17,14914.75,C378841819,10245.01,6326.02,1,0
17831,CASH_IN,4763.21,C391839747,37067.76,41914.58,C1229365714,7335.02,2599.21,1,0
17832,CASH_IN,2198.56,C1041687077,48632.89,50831.76,C599726537,1991.35,-255.18,1,0
17833,CASH_IN,2252.9,C1481594086,12690.41,15003.61,M1569435561,29519.51,27264.66,1,0
17834,CASH_IN,4876.75,C556364972,33507.23,38450.53,M502011798,24679.16,19832.5,1,0
17835,CASH_IN,4714.65,C1971991758,10853.15,15567.8,M2126723403,9478.81,4764.16,0,0
17836,CASH_IN,557.67,C2123222442,11292.68,11938.2,C451111351,3423.9,2858.21,1,0
17837,CASH_IN,4555.83,C666654362,10256.38,14738.32,C1726301214,18036.46,13418.93,1,0
17838,CASH_IN,1739.76,C2101686389,48976.39,50716.15,C612008977,3367.8,1628.04,0,0
17839,CASH_IN,2133.2,C1487047091,5955.71,8088.91,C579650071,27116.98,24983.78,0,0
17840,CASH_IN,3864.7,C1533857247,7976.43,11912.8,C1361396394,17753.51,13799.44,1,0
17841,CASH_IN,2113.93,C1215398073,32099.5,34114.7,C968448640,5532.69,3408.4,1,0
17842,CASH_IN,2070.41,C1756207614,22044.97,24115.38,M1214133948,22515.76,20445.35,0,0
17843,CASH_IN,1750.38,C17222024,46393.45,48226.52,C410033330,7296.24,5502.8,1,0
17844,CASH_IN,3115.74,C1901458568,34313.05,37428.79,C77652925,22773.49,19657.75,0,0
17845,CASH_IN,3468.04,C866645550,29766.76,33234.8,M862629335,26407.75,22939.71,0,0
17846,CASH_IN,2796.49,C768216420,2866.27,5662.76,C1509514333,27218.49,24422,0,0
17847,CASH_IN,4731.85,C2117907605,40747.44,45479.29,C655391383,28349.26,23617.41,0,0
17848,CASH_IN,4945.21,C460665197,35642.03,40587.24,C439051693,9769.09,4823.88,0,0
17849,CASH_IN,301.48,C1031284227,49883.82,50128.21,M1712101388,16461.92,16108.67,1,0
17850,CASH_IN,739.18,C1684349504,17398.57,18137.75,C618155294,11627.22,10888.04,0,0
17851,CASH_IN,1384.07,C1901143129,13563.53,14947.6,M2106345221,6583.49,5199.42,0,0
17852,CASH_IN,1985.01,C659244420,34292.81,36376.89,C1588901702,2384.7,345.74,1,0
17853,CASH_IN,4946.13,C1528769018,2294.28,7140.74,M183155105,25838.14,20975.7,1,0
17854,CASH_IN,1672.68,C1759411207,6595.18,8267.86,M25064932,21235.58,19562.9,0,0
17855,CASH_IN,2115.89,C407148497,7182.27,9346.38,C885951223,23066.26,20922.15,1,0
17856,CASH_IN,4505.09,C1209140239,47980.67,52485.76,C2068484861,18727.97,14222.88,0,0
17857,CASH_IN,2511.69,C771071903,43968.36,46480.05,C1847521348,6989.2,4477.51,0,0
17858,CASH_IN,1110.59,C777407608,44691.94,45833.34,C1790657739,7984.6,6943.58,1,0
17859,CASH_IN,3531.59,C1640612861,3226.64,6694.67,C985934102,23453.2,19943.15,1,0
17860,CASH_IN,822.15,C140702728,31907.83,32722.21,C634210724,18345.62,17540.92,1,0
17861,CASH_IN,1063.18,C399373008,29116.56,30179.74,M391506011,22416.67,21353.49,0,0
17862,CASH_IN,2914.75,C1317375498,14172.97,16992.98,C665576141,24834.23,21951.79,1,0
17863,CASH_IN,491.16,C34136829,36836.99,37328.15,C2040657244,25928.26,25437.1,0,0
17864,CASH_IN,3561.21,C617001841,11081.44,14626.43,C1565462485,29867.49,26297.27,1,0
17865,CASH_IN,107.25,C1799321537,30830.41,30904.64,C869533279,12358.93,12289.3,1,0
17866,CASH_IN,4921.49,C1635772897,10476.3,15336.05,C1983025922,20935.56,16023.63,1,0
17867,CASH_IN,1040.53,C1322143770,36710.27,37676.66,M2141326408,26618.19,25672.16,1,0
17868,CASH_IN,3715.14,C441779843,24377.84,28092.98,M1351984813,4672.34,957.2,0,0
17869,CASH_IN,4901.43,C305865684,2154.93,7056.36,C2140472407,18995.64,14094.21,0,0
17870,CASH_IN,622.72,C859690270,46983.34,47568.41,C476402209,10338.4,9631.14,1,0
17871,CASH_IN,1433.64,C460650709,2318.79,3752.43,C873852158,26182.34,24748.7,0,0
17872,CASH_IN,4489.61,C1759411207,46662.7,51064.75,M25064932,28076.58,23607,1,0
17873,CASH_IN,176.34,C1677568775,6985.83,7155.87,C1740000325,29897.49,29686.16,1,0
17874,CASH_IN,3185.82,C2025652936,24953.14,28138.96,C1662235713,3596.38,410.56,0,0
17875,CASH_IN,1770.85,C1333675795,48720.65,50466.65,C761050956,9595.26,7902.68,1,0
17876,CASH_IN,117.19,C913065088,41849.05,42029.99,C401424608,23536.72,23428.56,1,0
17877,CASH_IN,3686.14,C299464222,12872.59,16558.73,C1047863486,8429.41,4743.27,0,0
17878,CASH_IN,2834.5,C528991857,34254.05,37056.82,C1298333001,23583.51,20825.9,1,0
17879,CASH_IN,379.97,C1551445405,11530.32,11910.29,M963457879,2580.69,2200.72,0,0
17880,CASH_IN,272.17,C1864233373,4445.41,4717.58,M969850329,13665.22,13393.05,0,0
17881,CASH_IN,3958.44,C1548608613,9033.79,12992.23,M921102956,27578.23,23619.79,0,0
17882,CASH_IN,2784.19,C55013112,7942.66,10629.05,M694976509,7765.34,4908.53,1,0
17883,CASH_IN,3382.71,C973936431,39705.24,43087.95,C1335050193,28022.36,24639.65,0,0
17884,CASH_IN,907.39,C1186700700,23083.59,24027.34,C1137520422,15504.51,14567.58,1,0
17885,CASH_IN,3867.61,C1164911920,19747.87,23624.67,C1076496284,6549.49,2672.87,1,0
17886,CASH_IN,2775.91,C753983148,30439.78,33152.83,C1247260007,20973.99,18290.9,1,0
17887,CASH_IN,1100.27,C280240394,36176.88,37277.15,C661540905,26467.54,25367.27,0,0
17888,CASH_IN,3519.28,C1203171744,48631.51,52062.35,C444002712,2894.05,-665.83,1,0
17889,CASH_IN,1493.96,C1258486113,20789.37,22212.51,M532091354,17526.68,16060.27,1,0
17890,CASH_IN,3952.81,C1570470538,8980.99,12892.87,C824009085,21162.18,17210.47,1,0
17891,CASH_IN,4900.89,C711105178,21807.13,26710.37,C1322609917,14949.18,10040.11,1,0
17892,CASH_IN,3555.15,C1726514814,2616.07,6171.22,C1503564348,784.07,-2771.08,0,0
17893,CASH_IN,2224.17,C972944423,42248.56,44472.73,C1258643950,3426.95,1202.78,0,0
17894,CASH_IN,1960,C1168954104,47105.84,48979.93,C2130142904,11178.32,9255.22,1,0
17895,CASH_IN,4022.32,C399463321,14062.71,18098.96,C124285763,11599.21,7543.44,1,0
17896,CASH_IN,3826.92,C2054819866,41511.47,45338.39,C2017718213,22630,18803.08,0,0
17897,CASH_IN,1632.5,C1127419149,39661.85,41357.18,M1690797833,22082.08,20409.09,1,0
17898,CASH_IN,1006.7,C562700125,44545.6,45552.3,C1646561071,6683.67,5676.97,0,0
17899,CASH_IN,3907.77,C2087467842,45680.84,49588.61,M1402710097,10468.72,6560.95,0,0
17900,CASH_IN,4594.45,C785306763,33257.05,37837.25,M1204088028,21187.06,16651.48,1,0
17901,CASH_IN,1004.35,C1575308444,47427.91,48432.26,C1427398085,8136.71,7132.36,0,0
17902,CASH_IN,2912.71,C1799101334,42585.15,45497.86,C1457224411,22612.94,19700.23,0,0
17903,CASH_IN,2848.77,C1279161039,14453.43,17255.98,C1234363215,18843.25,16040.28,1,0
17904,CASH_IN,430.91,C2081579441,21153.47,21675.59,M1730177583,19438.51,19002.33,1,0
17905,CASH_IN,2414.99,C444833034,11508.12,13858.42,M678684323,10491.67,8047.32,1,0
17906,CASH_IN,4096.65,C393167887,18111.96,22208.61,C836903727,24365.81,20269.16,0,0
17907,CASH_IN,642.42,C5957750,31783.55,32452.27,C189963646,4707.83,4059.68,1,0
17908,CASH_IN,3921.64,C627180884,26593.42,30515.06,C536171536,922.06,-2999.58,0,0
17909,CASH_IN,3048.71,C247162961,45886.28,48934.99,C1297685781,15596.52,12547.81,0,0
17910,CASH_IN,1352.31,C889299667,31883.2,33235.51,M40623255,6082,4729.69,0,0
17911,CASH_IN,215.69,C1805409424,38762.23,38977.92,M1609202780,27656.22,27440.53,0,0
17912,CASH_IN,2439.86,C1050084481,37781.54,40221.4,C57497207,22643.02,20203.16,0,0
17913,CASH_IN,4743.52,C1112509557,40792.18,45507.74,M1985187592,24245.26,19556.01,1,0
17914,CASH_IN,3109.42,C106297322,20724.58,23883.93,C1590550415,9025.78,5938.03,1,0
17915,CASH_IN,1936.96,C1108517064,21716.16,23681.86,C1983747920,28027.71,26058.47,1,0
17916,CASH_IN,1406.42,C643556946,12553.61,13920.77,M1332130886,27487.79,26015.16,1,0
17917,CASH_IN,755.68,C1971377869,29441.85,30160.18,C1220897602,8866.78,8203.58,1,0
17918,CASH_IN,1005.01,C774676004,17710.78,18617.32,C1838584624,28731.4,27727.47,1,0
17919,CASH_IN,3448.71,C320533091,47367.11,50854.59,M857204512,6012.11,2572.2,1,0
17920,CASH_IN,1381.34,C269892014,33534.03,34915.37,C1590550415,12777.89,11396.55,0,0
17921,CASH_IN,4370.81,C1819035001,14709.95,19080.76,C1657363827,19957.03,15586.22,0,0
17922,CASH_IN,4124.13,C562286042,38288.61,42343.53,M1912727196,29642.75,25501.89,1,0
17923,CASH_IN,1806.55,C1003755748,6257.98,8152.8,M1414013111,23979.74,22165.46,1,0
17924,CASH_IN,1262.75,C594858858,17583.63,18776.76,C1360767589,3417.72,2110.63,1,0
17925,CASH_IN,3181.91,C1149217113,30284.14,33554.43,M1045250282,913.24,-2246.03,1,0
17926,CASH_IN,3723.33,C77163673,36608.42,40331.75,C644345897,10090.57,6367.24,0,0
17927,CASH_IN,100.23,C556223230,8678.06,8877.27,C2094777811,12181.2,12173.93,1,0
17928,CASH_IN,4159.76,C345302287,1523.19,5713.99,M1414041873,25571.73,21394,1,0
17929,CASH_IN,160.86,C73949759,10052.92,10213.78,M363633744,8910.55,8749.69,0,0
17930,CASH_IN,3072.88,C1207044075,10863.6,13854.39,C505973878,20510.56,17523.61,1,0
17931,CASH_IN,3481.54,C1735554279,9716.89,13198.43,C12793273,8736.16,5254.62,0,0
17932,CASH_IN,3917.72,C2075568954,4011.6,7929.32,M2145896000,13315.27,9397.55,0,0
17933,CASH_IN,727.33,C1367661099,4249.14,4976.47,C251155815,4819.18,4091.85,0,0
17934,CASH_IN,2130.28,C1544078442,25959.29,28089.57,M1291367132,20833.8,18703.52,0,0
17935,CASH_IN,1490.24,C1299790241,27650.61,29077.19,C662736689,18711.96,17145.54,1,0
17936,CASH_IN,4139.4,C270083011,38606.4,42745.8,C2006081398,22390.01,18250.61,0,0
17937,CASH_IN,4246.5,C58527359,2057.79,6292.69,C582901057,22615.93,18440.61,1,0
17938,CASH_IN,2154.9,C408990852,29930.22,32124.09,C2074601041,6769.96,4645.59,1,0
17939,CASH_IN,3025.27,C1710331085,43028.86,46067.18,M149302452,9689.84,6596.27,1,0
17940,CASH_IN,1841.47,C1454424871,47879.92,49699.63,C2029896123,12256.34,10468.73,1,0
17941,CASH_IN,2080.34,C89158021,26994.09,29074.43,C1320082711,24845.67,22765.33,0,0
17942,CASH_IN,2359.82,C1620237893,42747,45106.82,C225852166,15400.7,13040.88,0,0
17943,CASH_IN,4848.72,C204322447,13992.26,18854.6,M1019484860,26226.93,21339.19,1,0
17944,CASH_IN,1562.94,C1547714604,31653.59,33165.33,C7881234,15730.19,14138.81,1,0
17945,CASH_IN,4894.07,C335427805,45844.14,50738.21,M172117399,12164.05,7269.98,0,0
17946,CASH_IN,3547.95,C394488466,19257.35,22805.3,C575638324,16343.98,12796.03,0,0
17947,CASH_IN,2862.93,C1092083913,38289.48,41186.23,M1452158309,2242.49,-590.12,1,0
