Unnamed: 0,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
4693,4,TRANSFER,13707.11,C17222024,13707.11,0,C410033330,0,0,1,0
58546,9,CASH_IN,72156.32,C9504621,6334379.52,2189862.64,C1291253720,1150535.32,1456419.84,0,0
76995,10,PAYMENT,17586.28,C335427805,,0,M172117399,0,0,1,0
24363,8,PAYMENT,1572.34,C167062533,75307.43,66777.16,M2100483759,0,0,0,0
324,1,PAYMENT,4088.21,C244872973,0,0,M451312813,0,0,1,0
296,1,CASH_OUT,302693.14,C140404585,18454.54,0,C1688019098,306239.03,97263.78,1,0
34401,8,PAYMENT,32252.39,C1918237513,31264,0,M1672688533,0,0,0,0
85365,10,CASH_OUT,190358.52,C531099681,0,105575.82,C1297804967,446047.69,965413.61,1,0
73786,10,CASH_IN,361622.75,C436425837,158359,670201.75,C1228292230,21429,0,0,0
53352,9,CASH_OUT,448285.7,C1852267487,5056,0,C720759478,8434098.62,8778557.5,0,0
24933,8,CASH_OUT,158553.81,C1028515820,0,0,C560041895,40278.39,523359.27,0,0
37481,9,PAYMENT,27255.77,C785645124,0,0,M130360667,0,0,0,0
63446,9,PAYMENT,6202.02,C1253075670,0,86650.98,M1195275263,0,0,0,0
160,1,CASH_OUT,53631.83,C1233595751,0,0,C757108857,83244,0,1,0
25359,8,CASH_OUT,245576.45,C783759146,146985,0,C1276424637,937463.99,1610468.3,0,0
86892,10,PAYMENT,14489.62,C87163541,51941,743902.58,M2060006068,0,0,0,0
12033,7,PAYMENT,1000.11,C615196812,10026,424303.78,M366310941,0,0,0,0
99343,10,CASH_OUT,269502.41,C1694299929,503405.88,0,C1769042905,9453.64,408363.44,0,0
68365,9,PAYMENT,13524.49,C1805578018,12429,0,M1447417383,0,0,0,0
360,1,TRANSFER,1349670.68,C1419332030,0,0,C665576141,1538085.96,5515763.34,1,0
256,1,PAYMENT,365,C600958416,319,0,M1884231057,0,0,1,0
35,1,PAYMENT,24213.67,C1238616099,0,0,M70695990,0,0,1,0
312,1,PAYMENT,7771.4,C1406848276,8827.7,1056.3,M349259569,0,0,1,0
68537,9,CASH_OUT,71702.62,C114794061,0,0,C701137031,137085.64,0,0,0
99605,10,PAYMENT,3769.31,C940106895,142389.04,0,M332984001,0,0,0,0
89538,10,PAYMENT,5781.11,C1899565908,250342.23,170735.7,M1405890783,0,0,0,0
65688,9,PAYMENT,12913.87,C1216621689,93,0,M1285963241,0,0,0,0
9568,7,PAYMENT,6132.71,C1428911233,31183,31635.29,M1197177197,0,0,0,0
41339,9,PAYMENT,1471.68,C942928334,23860.97,10388.32,M35036640,0,0,0,0
69444,9,PAYMENT,10322.93,C508377115,1090321.7,0,M1487216281,0,0,0,0
90659,10,PAYMENT,3949.65,C1809054156,0,44506.35,M331703000,0,0,0,0
85383,10,CASH_IN,83716.09,C1280961742,10981,135920.09,C1584679094,728034.4,658182.71,1,0
55611,9,CASH_IN,231543.91,C1554879212,0,11065824.96,C1163480574,3552722.27,7026148.91,0,0
33,1,PAYMENT,5307.88,C1768242710,0,0,M1971783162,0,0,1,0
4103,3,TRANSFER,10539.37,C1134864869,10539.37,0,C118648358,0,0,1,0
93272,10,TRANSFER,300945.47,C161420906,2976176.98,0,C146305349,4369793.7,8355558.31,0,0
375,1,TRANSFER,2545478.01,C1057507014,0,0,C1590550415,12394437.4,19169204.93,1,0
49489,9,CASH_IN,88251.9,C930439772,0,5075278.19,C1674513830,875652.43,873725.39,0,0
49496,9,CASH_IN,15886.82,C682698683,738768.82,5764924.62,C144487066,20700,6854896.78,0,0
36026,9,TRANSFER,556218.01,C1769581889,10011,0,C217441120,0,0,1,0
70269,9,CASH_OUT,155131.27,C1591720631,76153,0,C771399996,309881.06,0,0,0
361,1,TRANSFER,314403.14,C1262110193,0,0,C1789550256,888232.25,4619798.56,1,0
8005,7,PAYMENT,689.28,C1251179843,5514460.8,10436.72,M270945456,0,0,0,0
82936,10,CASH_OUT,28285.81,C987262400,592885,9269.48,C2038399660,0,433389.99,0,0
20501,8,CASH_OUT,393.99,C397646274,0,0,C332391051,6253,6647,0,0
69201,9,TRANSFER,1055,C666486325,11213,0,C279565067,0,0,1,0
301,1,PAYMENT,5580.98,C1130346421,7781,2200.02,M1316005672,0,0,1,0
10317,7,TRANSFER,573581.36,C1527894041,829,0,C1825389809,132157,1077837.29,0,0
20408,8,CASH_IN,132610.87,C868729450,0,8532002,C1195471589,323474.24,51843.53,0,0
235,1,PAYMENT,893.57,C294658299,10676,9782.43,M1033856359,0,0,1,0
52982,9,CASH_IN,158982.98,C1292038684,397335.19,180729.98,C162400148,7700.83,0,1,0
27495,8,PAYMENT,14151.84,C569800086,60757.96,0,M546329259,0,0,0,0
68500,9,CASH_OUT,535708.1,C780481332,0,0,C1953444943,668423.24,1468578.7,0,0
30283,8,PAYMENT,30936.31,C1421109440,0,5761.69,M82169174,0,0,0,0
11210,7,PAYMENT,7080.5,C1356624790,0,9089.21,M1242218279,0,0,0,0
41765,9,TRANSFER,75177.77,C1325086986,0,0,C1246439562,275527.97,350705.74,0,0
258,1,PAYMENT,2618.76,C1068945248,21867.46,19248.7,M937277082,0,0,1,0
167,1,CASH_OUT,25793.74,C1966355106,0,0,C476800120,215312.31,49864.36,1,0
18181,8,TRANSFER,1378636.36,C1032621218,2029017.16,0,C675203915,2369004.21,5398127.54,0,0
65426,9,TRANSFER,287319.21,C1170040028,0,0,C1538125111,962929.65,1420221.1,0,0
42,1,CASH_OUT,110414.71,C768216420,26845.41,0,C1509514333,288800,2415.16,1,0
34,1,PAYMENT,5031.22,C247113419,0,0,M151442075,0,0,1,0
1111,1,CASH_OUT,160700.51,C1395073533,476683.72,315983.22,C557041912,438917.02,557537.26,0,0
323,1,PAYMENT,4182.93,C1470911015,0,0,M1268974304,0,0,1,0
77745,10,CASH_OUT,277970.88,C489647033,105342,0,C571514738,0,277970.88,1,0
96363,10,CASH_OUT,215861.92,C834811775,0,0,C520876240,250766.98,700459.44,0,0
10834,7,PAYMENT,6914.33,C1398263365,369,93380.67,M864973000,0,0,0,0
45996,,TRANSFER,1840394.8,C1711753248,38383.05,0,C1777379360,20649,1861043.8,0,0
69202,9,CASH_OUT,1055,C1764109750,10552,0,C1522743169,75179,0,1,0
38131,9,CASH_IN,254867.08,C478864778,105878,2593381.47,C158441611,500620,0,0,0
276,1,CASH_OUT,102153.86,C2015301874,1776.23,0,C1335050193,230676.07,353532.56,1,0
36691,9,TRANSFER,11308,C299933576,3387,0,C1060999444,0,0,1,0
281,1,CASH_OUT,65521.42,C1532139270,0,0,C920011586,93337.06,0,1,0
25733,8,PAYMENT,7919.65,C1330431357,4310019.28,0,M1592026282,0,0,0,0
235,1,PAYMENT,893.57,C294658299,10676,9782.43,M1033856359,0,0,1,0
350,1,PAYMENT,18781.84,C893640573,7661.97,0,M2085886997,0,0,1,0
79965,10,CASH_IN,128851.28,C1336106677,1783546.05,426680.57,C2116955517,367699.78,40739.05,0,0
7459,7,PAYMENT,17036.48,C428035767,10030.6,0,M641078642,0,0,0,0
3059,2,TRANSFER,1096187.24,C1093223281,1096187.24,0,C2063275841,0,0,1,0
170,1,CASH_OUT,1341.58,C1155769010,0,0,C557041912,80341,557537.26,1,0
277,1,PAYMENT,584.52,C712627377,15479,14894.48,M782228073,0,0,1,0
300,1,DEBIT,3428.95,C1317375498,147798,144369.05,C665576141,1534657.01,5515763.34,1,0
82543,10,PAYMENT,29772.6,C1313146908,12248.87,0,M1198472709,0,0,0,0
327,1,PAYMENT,6536.86,C416201381,17319,10782.14,M1178290888,0,0,1,0
47715,9,PAYMENT,29653.07,C2077679300,21368,2196.93,M144857013,0,0,0,0
5123,5,TRANSFER,60726.57,C383882703,974,0,C1807010830,0,0,1,0
93758,10,CASH_OUT,191458.65,C502461737,784814.64,838776.14,C471719646,197891.83,550789.6,0,0
21095,8,PAYMENT,621,C2136546281,0,0,M1021660419,0,0,0,0
315,1,PAYMENT,2340.34,C79161706,0,0,M1685407532,0,0,1,0
99390,10,CASH_OUT,394693.69,C545521884,682506.2,0,C234430897,1530605.92,1737692.53,0,0
211,1,CASH_OUT,71991.42,C990679445,0,0,C557041912,81682.58,557537.26,1,0
66830,9,CASH_OUT,108025.81,C1388508337,169555.7,0,C382340553,785793.77,0,0,0
265,1,PAYMENT,2867.14,C975033189,943,0,M962287291,0,0,1,0
60224,9,CASH_IN,222821.82,C681908579,617,377348.82,C2107960573,1420482.38,2749603,0,0
1650,1,TRANSFER,354832.51,C152848959,2805,0,C1100767002,13865.06,233370.36,0,
76999,10,CASH_OUT,379957.97,C1748519257,,0,C2056524531,901561.19,1281519.15,1,0
48,1,CASH_OUT,5346.89,C512549200,0,0,C248609774,652637,6453430.91,1,0
38342,9,TRANSFER,341002.77,C736932202,10053,0,C1065997164,3659013.68,5899463.5,0,0
46257,,PAYMENT,21946.44,C1576346226,0,57968.56,M50101011,0,0,0,0
32739,8,CASH_IN,34440.81,C912132162,0,519260.39,C214903747,62631,0,0,0
65632,9,CASH_IN,113206.72,C825894577,6224918.68,2702329.64,C1361396394,12585241.82,18607455.89,0,0
4776,4,CASH_OUT,86070.17,C1699873763,86070.17,0,C560041895,0,86070.17,1,0
5466,5,TRANSFER,10119.47,C1775746074,0,0,C746009679,0,0,1,0
57612,9,PAYMENT,1718.96,C132516140,544728.13,18907.05,M1889016846,0,0,0,0
220,1,PAYMENT,2278.19,C1887699190,290,0,M1479140596,0,0,1,0
62647,9,CASH_IN,138643.99,C502067257,9186569.25,5829901.35,C266352984,2332514.46,2193870.47,0,0
15201,8,TRANSFER,297838.67,C1185653283,0,0,C1414763289,13216,434053.18,0,0
153,1,CASH_OUT,99109.77,C1890266440,0,0,C1297685781,299314.82,16997.22,1,0
319,1,PAYMENT,9014.95,C1027319653,0,0,M633079302,0,0,1,0
36692,9,CASH_OUT,11308,C921533797,80,0,C424669538,0,302550.56,1,0
71089,9,PAYMENT,14723.83,C1463864800,4809004.96,0,M1042318420,0,0,0,0
59871,9,CASH_OUT,92561.25,C871252797,104445.59,0,C2134695413,186970.64,289379.96,0,0
71492,9,CASH_OUT,113793.86,C937465093,0,0,C280960713,877093.6,1021269.26,0,0
65058,9,TRANSFER,153202.17,C608140668,5001,0,C884457408,37317.87,1548917.6,0,0
74573,10,PAYMENT,32268.7,C1171310950,4480180.04,0,M1278725776,0,0,0,0
331,1,CASH_OUT,106267.21,C487416600,0,0,C476800120,241106.05,49864.36,1,0
239,1,PAYMENT,6099.96,C1700721442,42133,36033.04,M2116511124,0,0,1,0
272,1,PAYMENT,9456.69,C1688782916,12642.1,3185.41,M1064154107,0,0,1,0
307,1,PAYMENT,6675.34,C2075568954,10107,3431.66,M2145896000,0,0,1,0
4776,4,CASH_OUT,86070.17,C1699873763,86070.17,0,C560041895,0,86070.17,1,0
94088,10,CASH_IN,107749.29,C2100692021,0,626289.16,C487776685,592130.78,777826.79,0,0
85386,10,PAYMENT,20682.07,C634504737,17286.86,84724.75,M710918002,0,0,1,0
155,1,CASH_OUT,281339.92,C1863655430,0,0,C1509514333,612801.81,2415.16,1,0
69783,9,CASH_IN,81646.78,C615909315,2783290.43,91606.78,C981639728,31807,249452.11,0,0
14421,8,CASH_OUT,88581.39,C2140711592,0,0,C1009195400,224214.26,96262.11,0,0
33914,8,CASH_OUT,29707.86,C515973302,46476,0,C170071280,10935,0,1,0
35525,9,TRANSFER,2305997.57,C865340901,0,0,C1359484306,7364724.84,11156290.49,0,0
10219,7,CASH_OUT,21729,C693427358,10251,0,C1101441872,27335,0,1,0
90071,10,CASH_OUT,93810.76,C1190429229,4142,0,C2104652067,4096048.05,4189858.81,1,0
36692,9,CASH_OUT,11308,C921533797,80,0,C424669538,0,302550.56,1,0
46145,,CASH_OUT,319400.83,C143644081,445127.74,0,C1573730841,1090799.48,1410200.3,0,0
9463,7,TRANSFER,773026.68,C1295011929,0,0,C1233454027,703.11,889115.75,0,0
51558,9,PAYMENT,30105.01,C1774261600,29908,14293.99,M1939897078,0,0,0,0
72931,10,CASH_OUT,59835,C1020461364,3522494.4,0,C2144015041,255480.76,315315.76,1,0
64507,9,CASH_IN,1116.64,C1140751289,1454451.87,29312563.88,C993119318,585196.14,694312.88,0,0
300,1,DEBIT,3428.95,C1317375498,147798,144369.05,C665576141,1534657.01,5515763.34,1,0
10218,7,TRANSFER,21729,C1686905633,0,0,C824421402,0,0,1,0
38547,9,PAYMENT,17384.86,C50215085,46062.26,0,M968444565,0,0,0,0
178,1,CASH_OUT,9536.54,C649769713,0,0,C1060830840,49161,130747.56,1,0
329,1,PAYMENT,1553.21,C1660325375,31516,29962.79,M251664534,0,0,1,0
38,1,PAYMENT,7413.54,C1470868839,297689.58,290276.03,M1426725223,0,0,1,0
84301,10,CASH_OUT,539109.07,C16582937,103713,0,C1533182537,80452.71,619561.79,0,0
4775,4,TRANSFER,86070.17,C1844941220,86070.17,0,C1191544932,0,0,1,0
26586,8,PAYMENT,8777.51,C1817238905,334398.44,86970.49,M2138664880,0,0,0,0
230,1,CASH_OUT,71532.24,C2082351661,2101.19,0,C1810132623,74956,97128.19,1,0
93140,10,PAYMENT,19316.48,C1518097269,20660,0,M451374769,0,0,0,0
52986,9,PAYMENT,10186.08,C621300467,1145713.98,40642.92,M506130019,0,0,1,0
85371,10,TRANSFER,1568984.37,C1884798926,0,0,C1300519073,2243605.77,3812590.14,1,0
93414,10,CASH_IN,77402.64,C192404603,10276173.05,6927877.56,C801899764,1432948.01,983363.36,0,0
252,1,CASH_OUT,2806,C2101527076,2806,0,C1007251739,26202,0,1,0
65606,9,CASH_OUT,165144.55,C523283165,2786981.3,0,C98474301,362352.31,339118.68,0,0
71271,9,PAYMENT,11695.33,C1981755459,60474,0,M2094321518,0,0,0,0
68695,9,CASH_IN,206516.09,C1158356923,14917,11391425.04,C1289453529,7640760.76,7983371.57,0,0
354,1,TRANSFER,80333.28,C992743048,0,0,C1749186397,321592.98,277515.05,1,0
5995,6,CASH_OUT,30521.02,C1813769162,152372,0,C1249547869,0,30521.02,1,0
5467,5,CASH_OUT,10119.47,C213063852,0,0,C922511709,0,10119.47,1,0
65268,9,PAYMENT,5061.98,C827566304,708174.37,361277.3,M666829020,0,0,0,0
52690,9,CASH_OUT,160848.29,C1654364453,0,0,C716442925,4324599.72,5460292.25,0,0
351,1,PAYMENT,6660.33,C893523498,17710,11049.67,M1770070706,0,0,1,0
314,1,PAYMENT,749.34,C1123236701,0,0,M1552221437,0,0,1,0
341,1,PAYMENT,6297.71,C1547883191,762,0,M1650113431,0,0,1,0
261,1,PAYMENT,2731.37,C1586151649,17540,14808.63,M179294202,0,0,1,0
92144,10,TRANSFER,586939.04,C1668956658,41789,0,C483817115,12112898.13,13397563.63,0,0
297,1,PAYMENT,1445.06,C207546206,10892,9446.94,M1218519094,0,0,1,0
5917,6,PAYMENT,6068.6,C1927505527,109,6013.65,M1803977322,0,0,0,0
20842,8,PAYMENT,24231.18,C629591223,4049469.26,295136.82,M1538046991,0,0,0,0
61251,9,CASH_IN,183198.93,C1943329894,11384.23,194800.93,C951002379,0,151794.24,0,0
23074,8,PAYMENT,837.26,C804505668,4132085.07,25123.74,M1474794645,0,0,0,0
23089,8,CASH_IN,24132.44,C473878774,1449232.72,2513598.64,C1712003741,33822.59,65983.21,0,0
53106,9,PAYMENT,27487.85,C850927485,41142,0,M911950273,0,0,1,0
334,1,PAYMENT,5507.18,C1971991758,36030,30522.82,M2126723403,0,0,1,0
3975,3,CASH_OUT,77196.59,C1069436988,97659.15,20462.56,C392292416,4608733.28,4450740.26,0,0
360,1,TRANSFER,1349670.68,C1419332030,0,0,C665576141,1538085.96,5515763.34,1,0
69266,9,PAYMENT,4577.73,C782942305,335232.04,48120.27,M334947136,0,0,0,0
56251,9,PAYMENT,11981.82,C1130081299,0,0,M1453473791,0,0,0,0
65449,9,CASH_OUT,18995.31,C463546222,64255.08,1864.69,C464246030,0,18995.31,0,0
181,1,CASH_OUT,57279.11,C1800649922,0,0,C824009085,127206.9,64106.18,1,0
6944,6,PAYMENT,7672.07,C1241184277,10687,0,M805744373,0,0,0,0
64382,9,CASH_IN,149524.73,C670521209,13086145.29,8583442.77,C262828207,850791.14,849443.54,0,0
68309,9,CASH_IN,231464.26,C1016560742,1984,2836612.95,C1586714022,241073.21,16088.63,0,0
96925,10,PAYMENT,16968.43,C1433291553,0,500462.22,M1970318121,0,0,0,0
5273,5,TRANSFER,43479.45,C2111381500,10988,0,C476402209,51513.44,97322.02,0,0
53098,9,PAYMENT,14533.53,C1995838640,5179,0,M1466163281,0,0,1,0
68035,9,CASH_OUT,242521.07,C1766650647,0,0,C608284094,808933.3,1051454.37,0,0
175,1,CASH_OUT,15918.79,C1711185459,0,0,C1854778591,24553,0,1,0
98032,10,CASH_OUT,65318.22,C1254128540,179832,3303429.61,C669989911,37631.68,346283.63,0,0
361,1,TRANSFER,314403.14,C1262110193,0,0,C1789550256,888232.25,4619798.56,1,0
77008,10,CASH_OUT,158458.83,C299464222,,0,C1047863486,512529.43,961409.89,1,0
63760,9,CASH_IN,116580.08,C1363580220,245386,24932154.74,C54149038,208622.38,0,0,0
85372,10,TRANSFER,1644712.65,C83665971,0,0,C955610633,4303868.89,5948581.54,1,0
99371,10,TRANSFER,503405.88,C1446009472,0,0,C2010733400,0,0,1,0
346,1,DEBIT,3584.21,C833240229,135496,131911.79,C1330106945,100614.05,24044.18,1,0
29952,8,CASH_OUT,85125.37,C1612094991,158931,0,C881662115,220262.49,305387.86,0,0
48080,9,CASH_OUT,200546.07,C969042148,0,0,C715819458,1621004.86,2415734.19,0,0
7029,6,TRANSFER,85354.69,C558400671,14160.57,0,C527482085,0,0,1,0
72324,9,CASH_OUT,82737.26,C1823519794,0,0,C1235151206,2436196.68,3869144.24,0,0
50654,9,CASH_IN,276519.56,C220195937,0,284064.56,C1149788645,4130650.09,10530730.65,0,0
69819,9,PAYMENT,38254.35,C684003275,0,146218.65,M737100012,0,0,0,0
204,1,CASH_OUT,101940.14,C1393828949,0,0,C357863579,105362,92307.65,1,0
53072,9,PAYMENT,18112.98,C1172907676,0,424857.13,M462506563,0,0,1,0
5618,6,PAYMENT,19914.62,C225273918,94853.92,128015.38,M1120917396,0,0,0,0
4667,4,TRANSFER,169941.73,C540962910,169941.73,0,C2127862399,0,0,1,0
50164,9,CASH_IN,64388.84,C1172891611,300183,342548.28,C1183075634,259516.68,967034.83,0,0
2349,1,PAYMENT,7059.05,C2090894907,2062925.61,2055866.56,M832066800,0,0,0,0
85376,10,PAYMENT,3307.79,C562286042,0,2203166.03,M1912727196,0,0,1,0
58577,9,CASH_IN,25143.53,C2117457129,10498431.37,6927633.27,C568222557,107277.39,84851.5,0,0
42,1,CASH_OUT,110414.71,C768216420,26845.41,0,C1509514333,288800,2415.16,1,0
79799,10,PAYMENT,16609.9,C1433753455,0,2936076.05,M8256953,0,0,0,0
11585,7,PAYMENT,17760.63,C789996006,204148.49,2728.37,M123902210,0,0,0,0
259,1,PAYMENT,339.82,C882646447,12076,11736.18,M234740890,0,0,1,0
61948,9,PAYMENT,2658.44,C1870533446,1904538.1,68354.56,M201494151,0,0,0,0
15362,8,CASH_OUT,74271.18,C541480328,11906,0,C58642425,910523.73,311573.72,0,0
77009,10,CASH_OUT,190675.05,C998858495,,0,C1844144580,5365515.42,5452073.39,1,0
249,1,PAYMENT,2057.71,C896138248,25132,23074.29,M548482954,0,0,1,0
19292,8,PAYMENT,15803.05,C1212884235,0,0,M1441222110,0,0,0,0
39532,9,CASH_IN,263469.15,C1149312731,20204,492619.9,C409060521,1633865.74,1379207.44,0,0
35030,8,PAYMENT,7930.58,C1018592610,102379,3874113.42,M676626,0,0,0,0
179,1,CASH_OUT,29784.06,C925150995,0,0,C920011586,63553,0,1,0
76997,10,CASH_OUT,430456.9,C307525245,,0,C1815852694,689035.88,1540346.33,1,0
4667,4,TRANSFER,169941.73,C540962910,169941.73,0,C2127862399,0,0,1,0
6703,6,CASH_OUT,17320.91,C436661284,0,0,C522173599,6244.44,0,1,0
92979,10,PAYMENT,2634.43,C1192166630,10410.33,0,M523423016,0,0,0,0
53108,9,PAYMENT,17144.53,C2033331796,31294,0,M353054202,0,0,1,0
84425,10,CASH_OUT,148378.13,C1969609596,1269542.62,0,C1646786583,3297833.96,4090170,0,0
4924,5,CASH_IN,334503.92,C25187203,9441823.96,4801942.23,C667346055,10492866.37,9827546.97,0,0
282,1,CASH_OUT,116977.58,C1677568775,0,0,C1740000325,191043.06,1363368.51,1,0
36,1,PAYMENT,8603.42,C1608633989,253,0,M1615617512,0,0,1,0
71242,9,PAYMENT,1870.13,C232738871,0,0,M1333858610,0,0,0,0
33327,8,PAYMENT,1532.06,C150613480,0,0,M1440104580,0,0,0,0
319,1,PAYMENT,9014.95,C1027319653,0,0,M633079302,0,0,1,0
49986,9,CASH_OUT,61627.51,C1010035747,29768,529406.49,C435265417,0,330956.69,0,0
47594,9,PAYMENT,21592.77,C276038131,0,713361.54,M1007067570,0,0,0,0
81096,10,CASH_IN,1144.45,C195519290,2051,7527873.88,C1011433682,26858.52,25714.06,0,0
14255,8,CASH_OUT,22066.3,C1262158927,10477,0,C2127862399,607649.89,1388195.29,0,0
317,1,PAYMENT,15785.85,C1888924788,0,0,M1041547629,0,0,1,0
68417,9,PAYMENT,1322.47,C1416606100,291611.74,0,M1380746572,0,0,0,0
19437,8,CASH_OUT,149592.93,C213458071,0,0,C1937962514,352992.34,1581311.49,0,0
170,1,CASH_OUT,1341.58,C1155769010,0,0,C557041912,80341,557537.26,1,0
65327,9,TRANSFER,1757405.18,C954438240,264363.61,0,C1381846905,0,1515536.55,0,0
219,1,PAYMENT,12121.5,C1544078442,97058,84936.5,M1291367132,0,0,1,0
5123,5,TRANSFER,60726.57,C383882703,974,0,C1807010830,0,0,1,0
60329,9,PAYMENT,12979.53,C350008756,2517,769127.73,M288305828,0,0,0,0
1262,1,CASH_IN,35492.2,C1540476618,444567.92,480060.12,C2050019814,377569.57,0,0,0
293,1,PAYMENT,3007.83,C440736059,49905,46897.17,M955324150,0,0,1,0
66591,9,PAYMENT,16298.55,C259318242,0,697315.36,M1131392517,0,0,0,0
13299,7,PAYMENT,1582.03,C317836715,0,14230.97,M1804905894,0,0,0,0
53028,9,TRANSFER,105039.91,C655162083,6076,0,C936053020,129007.03,337984.44,1,0
53108,9,PAYMENT,17144.53,C2033331796,31294,0,M353054202,0,0,1,0
87599,10,CASH_OUT,294676.49,C844071166,29788,0,C1747948034,324756.3,619432.79,0,0
297,1,PAYMENT,1445.06,C207546206,10892,9446.94,M1218519094,0,0,1,0
43082,9,CASH_OUT,271627.39,C1964630484,0,0,C69075624,1743559.33,4434432.97,0,0
36601,9,TRANSFER,695545.63,C1677871014,79979,0,C804475266,7217581.81,7913127.43,0,0
4858,5,CASH_OUT,120074.73,C1174000532,6023,0,C410033330,0,120074.73,1,0
6706,6,TRANSFER,17246,C1034673425,111648,0,C1379589736,0,101717.84,1,0
3135,2,PAYMENT,6473.31,C1692092775,15078,8604.69,M1961232715,0,0,0,0
66710,9,CASH_OUT,210701.09,C1102260266,2667455.23,105488.91,C116251606,20303.86,131085.65,0,0
53058,9,PAYMENT,10282.16,C285551262,11166,592760.23,M397444915,0,0,1,0
315,1,PAYMENT,2340.34,C79161706,0,0,M1685407532,0,0,1,0
43766,9,CASH_IN,69199.24,C1404756858,2169027.49,332991.24,C1177315507,404231.72,335032.48,0,0
4668,4,CASH_OUT,169941.73,C2026325575,169941.73,0,C1394526584,0,169941.73,1,0
44718,9,PAYMENT,5942.37,C1083850127,641,80477.01,M281216509,0,0,0,0
72931,10,CASH_OUT,59835,C1020461364,3522494.4,0,C2144015041,255480.76,315315.76,1,0
353,1,TRANSFER,53783.57,C511354923,0,0,C1899073220,75514,420946.86,1,0
204,1,CASH_OUT,101940.14,C1393828949,0,0,C357863579,105362,92307.65,1,0
298,1,PAYMENT,4059.25,C200404000,4186,126.75,M1894758168,0,0,1,0
308,1,CASH_OUT,410201.89,C1279740095,21448,0,C1750905143,61613,424250.45,1,0
39,1,PAYMENT,3295.19,C711197015,233633,230337.81,M1384454980,0,0,1,0
76391,10,CASH_IN,111647.63,C412519392,4006776.62,119725.63,C870778014,732758.84,880443.95,0,0
373,1,TRANSFER,928722.69,C1563053805,0,0,C985934102,1259119.8,971418.91,1,0
325,1,PAYMENT,8491.9,C795748540,0,0,M2081000371,0,0,1,0
14615,8,CASH_OUT,106334.4,C1608520532,0,0,C450960851,158719,121150.57,0,0
85368,10,PAYMENT,23051.08,C558393565,0,0,M21934637,0,0,1,0
680,1,TRANSFER,20128,C137533655,20128,0,C1848415041,0,0,1,0
333,1,PAYMENT,3666.42,C1544895390,48117,44450.58,M712410791,0,0,1,0
2,1,TRANSFER,181,C1305486145,181,0,C553264065,0,0,1,0
165,1,CASH_OUT,344464.4,C793293778,0,0,C766572210,1133312.56,0,1,0
152,1,CASH_OUT,83857.23,C247162961,0,0,C1297685781,215457.59,16997.22,1,0
2,1,TRANSFER,181,C1305486145,181,0,C553264065,0,0,1,0
322,1,PAYMENT,28527.44,C867093003,0,0,M1135278099,0,0,1,0
6897,6,TRANSFER,10565,C777407608,34010.12,0,C1790657739,0,0,1,0
321,1,PAYMENT,4802.31,C424786033,0,0,M1545077099,0,0,1,0
279,1,CASH_OUT,369989.2,C1936550492,9515.86,0,C1789550256,518243.06,4619798.56,1,0
35583,9,PAYMENT,25925.46,C1484635608,0,0,M1832999530,0,0,0,0
233,1,CASH_OUT,32702.61,C553759818,0,0,C75457651,253053,31469.78,1,0
1870,1,CASH_OUT,25071.46,C1275464847,25071.46,0,C1364913072,9083.76,34155.22,1,0
1116,1,CASH_OUT,35063.63,C1635772897,35063.63,0,C1983025922,31140,7550.03,1,0
81478,10,CASH_IN,199187.75,C2094188394,0,6176715.53,C1320515149,5604746.05,5405558.3,0,0
64734,9,CASH_IN,139570.07,C1633093397,913972.52,171437.07,C241888581,6259,0,0,0
36691,9,TRANSFER,11308,C299933576,3387,0,C1060999444,0,0,1,0
45,1,PAYMENT,5281.48,C1440738283,152019,146737.52,M1849015357,0,0,1,0
58798,9,CASH_OUT,48646.53,C1479442804,70,0,C646183851,590947.04,775618.65,0,0
221,1,PAYMENT,7707.44,C1108889615,99827,92119.56,M1275028674,0,0,1,0
19971,8,PAYMENT,5015.1,C352922796,100643,202340.64,M1794264374,0,0,0,0
318,1,PAYMENT,9006.78,C1016633682,0,0,M2018220300,0,0,1,0
49825,9,TRANSFER,2539898.07,C394488466,107653.98,0,C575638324,0,261290.69,1,0
1870,1,CASH_OUT,25071.46,C1275464847,25071.46,0,C1364913072,9083.76,34155.22,1,0
94720,10,CASH_OUT,367701.71,C1503835738,2857509.96,0,C1721214070,7287651.3,8016878.84,0,0
73226,10,CASH_OUT,318155.4,C552153864,20211,0,C346747681,0,387431.66,0,0
12749,7,DEBIT,10808.5,C1981658895,22312,16250.44,C435161028,292370.96,0,0,0
53103,9,PAYMENT,4416.95,C782938727,283,0,M464850659,0,0,1,0
1492,1,PAYMENT,11679.19,C1371400311,30414,18734.81,M1622694817,0,0,0,0
337,1,TRANSFER,123179.97,C1447353473,7215,0,C20671747,12904.68,43691.09,1,0
8670,7,PAYMENT,8663.77,C1218021867,0,13737.23,M1838654295,0,0,0,0
24395,8,CASH_IN,56638.95,C1609779065,302394,62693.95,C1638556416,760147.33,335656.26,0,0
230,1,CASH_OUT,71532.24,C2082351661,2101.19,0,C1810132623,74956,97128.19,1,0
63163,9,TRANSFER,1924263.65,C110210808,721898.58,0,C262911569,142441.31,2636400.78,0,0
